title,company,location,remote_or_onsite,job_type,link,city
Software Engineer II,Kraken,"Hybrid work in Houston, TX 77088",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c9789e5bc1915aaa&bb=cCQlSKbhLvQxBVRXjOMQAmnlz1VKpOhoa-Mv8mdSL89fnkCaPqgt8TFmiJ3IH_r3wlmD0UpfnszdYmvp0wNZGcJ3MlxQ-jRTvLykVHmYPep-WDqhu_IhMiq0vE9W47qI0W-OhHw0EO3B87UMYbpSWw%3D%3D&xkcb=SoDF67M3vm3LN9gOlD0LbzkdCdPP&fccid=dadc76d391ec14ef&vjs=3,Texas
Software Engineer,PestRoutes.com,"McKinney, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8391c8de4242dfdf&bb=cCQlSKbhLvQxBVRXjOMQAtuDGZWPCVVj7c9Q1UClxR8SK_76lhkYWGdvQJYOZPcp8jkGvtIgRS3RXnVw71Tg7Z8fm3W7cA4g3svCq7x-2tXeRa4yhlVw62VovZeFggx7wNoQkZpZOPsyyZGSxYQz0Q%3D%3D&xkcb=SoBx67M3vm3LN9gOlD0KbzkdCdPP&fccid=218ccbd5f486f2b1&vjs=3,Texas
C# Engineering Software Programmer Automation Robotics - ON-SITE Katy Texas,Momentous Automation,"Katy, TX 77493",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=676291335daa493b&bb=cCQlSKbhLvQxBVRXjOMQAlaqPtMVLeHuuyaDGh5SVvQuOHmp7rlR8hm2ewrpfTXGuEYjlJqvfcRrBa15Fy8a_17ISO1jvfYWTpTVs3P2wDBhYXLtkQQxcm8yz2PZUDIjl6zx4LAhtam043Raz4fMTA%3D%3D&xkcb=SoDs67M3vm3LN9gOlD0JbzkdCdPP&fccid=e81af793a994e90f&cmp=Momentous-Automation&ti=Software+Engineer+C%23&vjs=3,Texas
Software Engineer,Devi Techs,"Irving, TX 75063",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=deddffdb99849b22&bb=cCQlSKbhLvQxBVRXjOMQAh7h7HhUuFQhzbG4tztZXnumF3OJyoGe2sZlczSRiFpMpTtTLZuOsZPENRweOT1F7WLP73EQ2r6pn4nXihINWnBfyfFlJDPmUAA0j4pNUIkWWpYTQEsi165otw9q7wSXig%3D%3D&xkcb=SoBY67M3vm3LN9gOlD0IbzkdCdPP&fccid=f7094d7dbb986f1b&cmp=Devi-Techs&ti=Software+Engineer&vjs=3,Texas
Software Engineers,SNH Capital Partners,"Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2e696512a7973af3&bb=cCQlSKbhLvQxBVRXjOMQAn8swyXVJtBTu-3emTP-RqtWNlylRruwAOS7Bmo0wdu-ra36DT5zbAguIxEcQB48wwdp2zBWMHirDgbSY8rWD6DNRreVUJYr3PYzpnHKZPN8ymvsO4N85-J8hLeOMdsz1Q%3D%3D&xkcb=SoDW67M3vm3LN9gOlD0PbzkdCdPP&fccid=c5202b41e20385a0&vjs=3,Texas
Software Developer,FortyAU,"Dallas, TX 
(Upper Greenville area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6ac3d8534a120c40&bb=cCQlSKbhLvQxBVRXjOMQAvUWYdqd-SSUif_Z9Haj8MSFaBUT96EtMX8cCNNutV9yQUNHTOJSbsfaHrKKhXIumNSsOCZbswb1ubg7nDkOzpErf_nnuVEIAkqFytiKZEmLPnl0KelGd8P3yT5J3tvBrw%3D%3D&xkcb=SoBi67M3vm3LN9gOlD0ObzkdCdPP&fccid=da5a617252691087&vjs=3,Texas
Hiring Software Engineer,AG Technologies,"Dallas, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8b9d413afb9435c0&bb=cCQlSKbhLvQxBVRXjOMQAqfzMuubPanZEHhX6T0zqVm7_yOrygX6Tl2qLGZPlkq5lHcpfV6BkBNrslV8Ggt8rJ5mVJpv-kI1_gLWJe8_bfOKYcwPw-yVOAToSPbbKfquvBUXvDGFr1kC0AU5wjNzDw%3D%3D&xkcb=SoD_67M3vm3LN9gOlD0NbzkdCdPP&fccid=3d8f40897a299d79&vjs=3,Texas
Software Developer,Taproot Solutions,"Austin, TX 78734",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e036f7605e82376e&bb=cCQlSKbhLvQxBVRXjOMQArn3_xxb2fkxa-6IdxlqoQ0xu_CkndEgDhIFmt2f89NsVxHgXC-CL3YnaJEosGdSeKzGBQ8EGJcwaZqJ_VrbGwz1xWzvCD69AgGAb8pOPBKgkb5reXqmeSFirzrOjatYDA%3D%3D&xkcb=SoBL67M3vm3LN9gOlD0MbzkdCdPP&fccid=fddca8c3afd8807f&vjs=3,Texas
Software Engineer,OVHcloud,"Irving, TX 75039",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=a2b0fab8885e4a58&bb=cCQlSKbhLvQxBVRXjOMQApCxS2ErQDDD5TUgKxHSekHhqx0EDviE_yG9-CYBQ8ZXuFuaMwu1McimVz54MQDAlHhC2zjlGedaGijuQ0mUFePk4N3B_h3csCsKfp0heCzQE6cE8m_nLw_Sf8Rj6CaRZg%3D%3D&xkcb=SoCi67M3vm3LN9gOlD0DbzkdCdPP&fccid=6f3d73d346618234&vjs=3,Texas
Software Developer,ENERGY worldnet,"Remote in Decatur, TX",Remote,Full-time,https://www.indeed.com/rc/clk?jk=a983545f46695835&bb=cCQlSKbhLvQxBVRXjOMQArn3_xxb2fkxvBNrzPC8fL9dIzX9gDIqB2H82IKxLvSnqXn9_gYhe2V8TdIVZuPIUpoJBe5PtfDAkV6brT9Uj1VEBfdkAphPy4l_FXld-pC_3jeYBZG0WY3EIrvLCJH_sw%3D%3D&xkcb=SoAW67M3vm3LN9gOlD0CbzkdCdPP&fccid=749f0345a86337b1&vjs=3,Texas
"Senior Software Engineer (Austin, TX)",liblab,"Hybrid work in Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=375a97c59a0044dc&bb=cCQlSKbhLvQxBVRXjOMQApCxS2ErQDDDPKhgdeIczV85asBVXsrGpIUulljMQSWYc3oyeZEEKmk2cowGQkP4-d0puNxT_iPWQb7uh-KC2tgZct9MBQhpUH6ob4DgGHCPQUm6MApuDru_96Je7E6WGA%3D%3D&xkcb=SoCL67M3vm3LN9gOlD0BbzkdCdPP&fccid=53aac9eb68447a28&vjs=3,Texas
Software Engineer,Tietronix,"Houston, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=496f7317d196458e&bb=cCQlSKbhLvQxBVRXjOMQAqPX9IXpCdvs4Sv8D711P2lCN7mN-t0sChlFQPAI_zy2iRGtQ8jf0ye7YqUq64j6AEy7c5tVSFXEDlZjEn_SsFf3pTSFD2FJ5layUdBV_qtI8npimOLkJn43q0GB7m-w5A%3D%3D&xkcb=SoA_67M3vm3LN9gOlD0AbzkdCdPP&fccid=49743d5c457bd39b&vjs=3,Texas
Software Engineer Developer,Royal Markets Inc.,"Austin, TX 78701 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ca9e5c480652b825&bb=cCQlSKbhLvQxBVRXjOMQAs__bcxZ_x6CRZMGd_WqCOwqXVUWzFcccWKLylDXXcJjdYi6r0WmI6Lp6WcmiVs4wGEXNf7IsfeOgv8kYQACbSe18qzbFC0uyp3XO5B8_SJIOIySwL7B-v87VG5LXRBzuA%3D%3D&xkcb=SoCx67M3vm3LN9gOlD0HbzkdCdPP&fccid=23ce73c407424bf1&cmp=Royal-Markets&ti=Software+Engineer&vjs=3,Texas
Software Development Engineer,Renu Robotics,"San Antonio, TX 78247 
(Airport area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=50d3d2393dfe7102&bb=cCQlSKbhLvQxBVRXjOMQAqPX9IXpCdvs99l27kg_EsQRjp2ltpUqtC6nx2jLqbOBJtbv8wg_IlVPejhKEtiqZHmUPC46dGgzKNwiu-sb1_sXontZgHlP4jlX9aeM_rE0bPRzveXWrc__RUDtvGw5fQ%3D%3D&xkcb=SoAF67M3vm3LN9gOlD0GbzkdCdPP&fccid=e45760b43e3dd31c&vjs=3,Texas
Software Engineer,ATSER,"Houston, TX 77060 
(Far North area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e4a3022cdd2ff320&bb=cCQlSKbhLvQxBVRXjOMQAoBPunmOAvXzijttbOCncm2VWP5rGIdc46k0g5V0w2OLrPQH2PaZze9n8FFrb11TkOHfzJMKbshGraENdZWY_-Mh_UFIm6uBuvZgxfF-EkkEkmR8nRLHjfPNJlfSQKg7kA%3D%3D&xkcb=SoCY67M3vm3LN9gOlD0FbzkdCdPP&fccid=a3c421d57c0dde26&vjs=3,Texas
Software Engineer,Metrix Instruments,"Hybrid work in Houston, TX 77064",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2441cd4c4784900d&bb=9YosaITvVjc586YKIjC7O2PDBHpH9crsvy19kb7g1hYU6Zev0y9R9i61QX4rZEtkT0-sectQqfN7_NFXak45pZhPjeaO6p1ccgpd_j4P_G6OMFAGyqty-_izHF4zh5c__xk8u-5QRv8AuFTXWF-GWQ%3D%3D&xkcb=SoDM67M3vm3J3-WEmx0LbzkdCdPP&fccid=61c3eb6ca313243b&vjs=3,Texas
SOFTWARE ENGINEER,Marquis Software Solutions Inc,"Hybrid work in Plano, TX 75024",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=f6f1cb923f340933&bb=9YosaITvVjc586YKIjC7O_o6GIzUevpTD1eG7ngvmDdJhYe2_pWRUHigBc9gU7NCHC862xdhZD5dfj2Wr7MSlxSABm07qT24TAotS920x1bnTNMbyKFaIlKp70K8zmuu3hjVv6gqVQXQmqT_vEgkmg%3D%3D&xkcb=SoB467M3vm3J3-WEmx0KbzkdCdPP&fccid=cc62b0afffc2c6f4&vjs=3,Texas
Software Engineer - North America,RANGR Data,"Remote in Dallas, TX",Remote,Full-time,https://www.indeed.com/rc/clk?jk=ec2851717d496237&bb=9YosaITvVjc586YKIjC7O3q7pGCx8mDvDBkFyxZpCr1KfkaO7MIRmx-5-Enhw9oPdXC4zFYpOXLCF8_-uSc22Aq7kMlsRb010uDfLp7j6QC4uYMeQTA957eCEHznfirMhIwk3VzHVzZi62-OT3Vatg%3D%3D&xkcb=SoDl67M3vm3J3-WEmx0JbzkdCdPP&fccid=7d4e071f728abe8d&vjs=3,Texas
Software Engineer Associate,York Space Systems,"Austin, TX 78752 
(Highland area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=117df244b3ab331b&bb=9YosaITvVjc586YKIjC7O-IR_etA3KcsO5BZM06qb5pwrtzQ_BlteW7BCtlfxbfadOolurtt2vWnmNlUosM_AgvtmFyVsQK1ghKbZsAvN_zHqV3rRgv7VDB5oteYD9PWDRRiBGEUs_0mS-9gFa3IQQ%3D%3D&xkcb=SoBR67M3vm3J3-WEmx0IbzkdCdPP&fccid=60594d3d517b3f00&vjs=3,Texas
"Entry-Level Software Developer (In-Office Irving, Texas)",Avior,"Irving, TX 75061",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=19c4d51cb9cb78fa&bb=9YosaITvVjc586YKIjC7O6Zx_SktrSoKefR582AYft8p-nBcw2IXQWbFM8CaomMQNre2IWI5CsOASOA1Iq30SHopWDQ7i60aV_4uGSpQRRHLwDBBII9_oyJML9wVtFdogvnzX9SVZA_2E7BGnoayNw%3D%3D&xkcb=SoDf67M3vm3J3-WEmx0PbzkdCdPP&fccid=c683c14bed2996de&vjs=3,Texas
SOFTWARE ENGINEER,Payment Savvy,"Plano, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2cc1a952ce2874d7&bb=9YosaITvVjc586YKIjC7OybGxaKIkOARLRxE6LAzBNU-OGD21uF_xmqKvzvmb7ZEm3KdOOrj5rs4MmaqCbl2CCyfO6FG6DYpkuYyaE-u9RY5WiMrKLq4hAKjCxsdaNcHJRTTlX42DvTrfpucL3lWzw%3D%3D&xkcb=SoBr67M3vm3J3-WEmx0ObzkdCdPP&fccid=1f5ea50aa04835b0&vjs=3,Texas
Software Developer,Tietronix,"Houston, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ea1d6d15d9a3cc77&bb=9YosaITvVjc586YKIjC7OwBUMyb0vT2tEmS7ql2kzHCj1uAq0-H0DiMLI0BwKXgoR01Rjz0Gj-4MbkAn-Gj1pO-DhqhTkLTGV0svRCh9_w0uvBRTSL5HOEhL15hTh3V3_KMfrtgoUFasgabNfGDUMg%3D%3D&xkcb=SoD267M3vm3J3-WEmx0NbzkdCdPP&fccid=49743d5c457bd39b&vjs=3,Texas
Software Engineer/Developer,DLRdmv,"Hybrid work in Dallas, TX 75254",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1eda7e4a2807575d&bb=9YosaITvVjc586YKIjC7O63wya_qvExSrqTFyRURquhYYMQJpz-Ve-fHwE5uqF3oR4oL6AO8oovtZevCx0sqvinWd3te60Ojlvq7tAudmWl8vMndaWQweemv9ijnPmp0MJCEq58wb1CiFOnRDVMGSA%3D%3D&xkcb=SoBC67M3vm3J3-WEmx0MbzkdCdPP&fccid=9332489e0281a00b&vjs=3,Texas
Staff Software Engineer,RealWork Labs,"Austin, TX 78756 
(Rosedale area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0d5655450356a480&bb=9YosaITvVjc586YKIjC7O599y1-MECGrYTG669muH5dpi8idZVe47trmyV9hVv2pYgxVGLFTWDSqdHrICP_9uUNNoRZ1oDGabaKtRDzEfIkb-ENltO5JpV9ky2MJYIj3VpYygMeLfNyNdbOsmWujZg%3D%3D&xkcb=SoCr67M3vm3J3-WEmx0DbzkdCdPP&fccid=badeaee253e695f5&vjs=3,Texas
Software Engineer,eMetric,"Hybrid work in San Antonio, TX 78232",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8a64718148a276eb&bb=9YosaITvVjc586YKIjC7O79tLQu78uGjezqkLnU_p-MMSxcTgWpR3AJqtNWQa3ZZQTamd3jb6_FY5odOWRfrhxXdnH1yLtRZ13ktmAAsdsf5JGsgmOEQaV8zwcvWUAmvUvYX4FMbH5_RjKVg-8bqsw%3D%3D&xkcb=SoAf67M3vm3J3-WEmx0CbzkdCdPP&fccid=f2cc810174204bbe&cmp=eMetric&ti=Software+Engineer&vjs=3,Texas
Software Engineer,Tekspike,"McKinney, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4b78fce81336f953&bb=9YosaITvVjc586YKIjC7O-lpIPDpfytgDsyalm20wyNvcEuS1bWJ22v6QLxWIDLWVGkDGHze2bw8bx3ZOw3i_Gz7p-pq-zLtzVf4yazOFwzDv93S-IFzfCt5N26KvbJOwSM9wLDG3754iTirN37j6w%3D%3D&xkcb=SoCC67M3vm3J3-WEmx0BbzkdCdPP&fccid=ee390c0ae748feb0&vjs=3,Texas
Software Developer,Repackify,"Austin, TX 78702 
(Rosewood area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2f2c063176efe2f0&bb=9YosaITvVjc586YKIjC7OxGdP1xg2DfxDMrbiIxkjmCM1P_9waMDfyHcSIeW4r4SszqaAN4P5clNMyPqtIzUxIS4DJH7Gip7MwdavoWMzJHrf-MI0dlDSGnsz2RniG3YYxESeTq8DEvHaNffFHi5Hw%3D%3D&xkcb=SoA267M3vm3J3-WEmx0AbzkdCdPP&fccid=dc78ce211e970f51&cmp=Repackify&ti=Software+Engineer&vjs=3,Texas
Software Engineer (Full Stack),eMetric,"Hybrid work in San Antonio, TX 78232",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=3186bb86d98b53d1&bb=9YosaITvVjc586YKIjC7O6Bid3NV6ClpPSyOIog3BReohpVQ3iRxMokZE-4pbEoW7NSybvYt5AyfqbNpTPW6Lr8ZjDcyjDmnlcnX-cgeBLRD7-XZ6nus5TqaDym-69Ix1R_zlumKh-1_FXZTAR3VJg%3D%3D&xkcb=SoC467M3vm3J3-WEmx0HbzkdCdPP&fccid=f2cc810174204bbe&cmp=eMetric&ti=Full+Stack+Developer&vjs=3,Texas
Software Engineer,Diesel Laptops,"Dallas, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=10d0ecca29b66ed8&bb=9YosaITvVjc586YKIjC7O599y1-MECGraPWLc3x8tOYFnNjs0DejWQOLMHUR3aUdB-aNMLdQtn1qNcafLhIyK2avYKPy9-QUusbTJGj6aQyFHNc3VHGwnaQI_Z1-fcFZzRQ883h_U4sztAP_hqSfaQ%3D%3D&xkcb=SoAM67M3vm3J3-WEmx0GbzkdCdPP&fccid=67a0bab81b5ef2dc&vjs=3,Texas
Software Engineer,"OxeFit, Inc.","Plano, TX 75093",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0cfcb5fb182a9a9b&bb=9YosaITvVjc586YKIjC7Oy_h8dvJ4R2s3qxrU6eL5KvfgL0d9bLjnOQQVm9F1fcj-fVWEs3FyHOLS5WsVfCFiwZKPh1Qc_cr7gqYxFrOfC0neTXit-nmg7FWvsqOXYD5c5pYKGLDac1JKuv8d-7Gow%3D%3D&xkcb=SoCR67M3vm3J3-WEmx0FbzkdCdPP&fccid=c5230a41c3817d0f&cmp=OxeFit%2C-Inc.&ti=Software+Engineer&vjs=3,Texas
Software Engineer II,Kraken,"Hybrid work in Houston, TX 77088",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c9789e5bc1915aaa&bb=zkZaGcq9wKT6fwWF6Gj0TTIheNiLdp_YQxPzqgcSza3C9vZq8-eiJvyncunmI5EwdpDsPw7CSILoJP9ENv8guCgldqwMPIUeb-uZN1ehrmqbP4RFlruZL5Lan_svNt8FZPyYkfakUlU2fOX4PcbqeQ%3D%3D&xkcb=SoCS67M3vm3I0RwEDJ0LbzkdCdPP&fccid=dadc76d391ec14ef&vjs=3,Texas
Software Engineer,PestRoutes.com,"McKinney, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8391c8de4242dfdf&bb=zkZaGcq9wKT6fwWF6Gj0TQGAydOjRyP36_Oad07RpYYCuypIkoOERzXKcbKXZj9QCAziPsNdL3g39nC4DTwwCVIn-6q7j1CKp_CoXXYxwxFFXri-Zo9SIzc5Sk6hyNByOsT31-r4ik5-zdDuBG2Hvw%3D%3D&xkcb=SoAm67M3vm3I0RwEDJ0KbzkdCdPP&fccid=218ccbd5f486f2b1&vjs=3,Texas
C# Engineering Software Programmer Automation Robotics - ON-SITE Katy Texas,Momentous Automation,"Katy, TX 77493",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=676291335daa493b&bb=zkZaGcq9wKT6fwWF6Gj0Tc1ZqB7jQfB6GabKJbkwMcsQRXyoUvr1YI83FN0FUfxPb-g8uNiQSFRY8rsNNOjW5UqIv8na5rACxkf9t2whcUSt1A3RQYjEi_UomGztqTRRpilCG9KUraG9N3DcVNpjAQ%3D%3D&xkcb=SoC767M3vm3I0RwEDJ0JbzkdCdPP&fccid=e81af793a994e90f&cmp=Momentous-Automation&ti=Software+Engineer+C%23&vjs=3,Texas
Software Engineer,Devi Techs,"Irving, TX 75063",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=deddffdb99849b22&bb=zkZaGcq9wKT6fwWF6Gj0TURVNHV_wFDq77fe6UQtYaLs3NYYhFZaBC-zuwhcQ4_OO-wPt4yxUMAHoqnfn7TejHwsmmbpE_3Gy0hxpBmmABeTfczNlsZzWq-FUsvenWflWb2nvjiv3Pd8zovwZiOYHQ%3D%3D&xkcb=SoAP67M3vm3I0RwEDJ0IbzkdCdPP&fccid=f7094d7dbb986f1b&cmp=Devi-Techs&ti=Software+Engineer&vjs=3,Texas
Software Engineers,SNH Capital Partners,"Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2e696512a7973af3&bb=zkZaGcq9wKT6fwWF6Gj0TWjylzCuo4OOpYKpJ-PMBIN88ORPwJf8vSnYtvFlNALrZxvPcetBHGpWjyqtktEy5jcoRliHyW97qCwedKU9H1HmddJuW8LHWItWZDJZ3hcwy2RA722XFYPX-F7Rz8kQ2g%3D%3D&xkcb=SoCB67M3vm3I0RwEDJ0PbzkdCdPP&fccid=c5202b41e20385a0&vjs=3,Texas
Software Developer,FortyAU,"Dallas, TX 
(Upper Greenville area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6ac3d8534a120c40&bb=zkZaGcq9wKT6fwWF6Gj0Tc7Ryp_d1h0kstFz2gtZNTPPaRQeCyeqNUMya4ADbcjF35L_LgsgYGQXfI-jzsctbTuR-ZYWNcitkfahALMMm7fn1svJed_1Arz9Am06t6Rmgdm9WiSYYExYv-mggEHo3g%3D%3D&xkcb=SoA167M3vm3I0RwEDJ0ObzkdCdPP&fccid=da5a617252691087&vjs=3,Texas
Hiring Software Engineer,AG Technologies,"Dallas, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8b9d413afb9435c0&bb=zkZaGcq9wKT6fwWF6Gj0TZlBpIg-kTXqpz5-I9Ba-rh5aeT-PW11iz7HmPOvUCnYCAqxBG6091_lEVSk7oJZU4eT_hFHSsc44pprSsfLL_QxliKOGaIA4tB1KPSky_QK2BNCUqNzPS2A5Du7o0A1ew%3D%3D&xkcb=SoCo67M3vm3I0RwEDJ0NbzkdCdPP&fccid=3d8f40897a299d79&vjs=3,Texas
Software Developer,Taproot Solutions,"Austin, TX 78734",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e036f7605e82376e&bb=zkZaGcq9wKT6fwWF6Gj0TRRJxdUmPX5x9UpAbEo_heItzn0-EB4HjO80uyd6DfKA8DHYLIMf3NQ680TfNoRLY7gNdypsE7liJqqEs4X2bwoQf6Bx36Tkb3dfTQFqowE0EVKQ4mXOUiTfqr0f2_SzZg%3D%3D&xkcb=SoAc67M3vm3I0RwEDJ0MbzkdCdPP&fccid=fddca8c3afd8807f&vjs=3,Texas
Software Engineer,OVHcloud,"Irving, TX 75039",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=a2b0fab8885e4a58&bb=zkZaGcq9wKT6fwWF6Gj0TbNECzXoPm4D8nzrEpAeISNl0R3_3i-hD_UM73rAwwu_vlW6jGQhgeA5Xl763PlOPw2boU0h_bMsR3GS5kEqC0OgAt1lm7ftOXfPvC4TQjg44cLYrzVcnvyMRPeRSKGsbw%3D%3D&xkcb=SoD167M3vm3I0RwEDJ0DbzkdCdPP&fccid=6f3d73d346618234&vjs=3,Texas
Software Developer,ENERGY worldnet,"Remote in Decatur, TX",Remote,Full-time,https://www.indeed.com/rc/clk?jk=a983545f46695835&bb=zkZaGcq9wKT6fwWF6Gj0TRRJxdUmPX5xu0ow8mtyD3TnnUz39u6nRuKmcdib3dNLHbjqdPpiiDnREi2FZ6IOTOuwilH4f6tDUpZbk_e6b1wypMcWqSUxVR3k9tMLitEBvBj7IIRMs8sUHIqVNlhpEQ%3D%3D&xkcb=SoBB67M3vm3I0RwEDJ0CbzkdCdPP&fccid=749f0345a86337b1&vjs=3,Texas
"Senior Software Engineer (Austin, TX)",liblab,"Hybrid work in Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=375a97c59a0044dc&bb=zkZaGcq9wKT6fwWF6Gj0TbNECzXoPm4D1gmN-iVTwif8OwKNYpQ95-c0IEUoiatJmQSnC05f6yQm_HrmZ4FYTfiYAqVvbUgOZG8lKjEwF2uiIp_GNAl96io9dkG4igzvrsmGXMN1goU2cMuFuD8uCw%3D%3D&xkcb=SoDc67M3vm3I0RwEDJ0BbzkdCdPP&fccid=53aac9eb68447a28&vjs=3,Texas
Software Engineer,Tietronix,"Houston, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=496f7317d196458e&bb=zkZaGcq9wKT6fwWF6Gj0TVWB_k4JZeZLyF-sXnXVnaaxn0D48stAxlwFWgm3dsAEkYgwAxFzn5EHMDpIsC98-INHkIlRQ_OyMi9i4ruFpoFR7Y2xbEwqTsK0cledVRZWEloajFwkbVDI-iUE4NSjXg%3D%3D&xkcb=SoBo67M3vm3I0RwEDJ0AbzkdCdPP&fccid=49743d5c457bd39b&vjs=3,Texas
Software Engineer Developer,Royal Markets Inc.,"Austin, TX 78701 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ca9e5c480652b825&bb=zkZaGcq9wKT6fwWF6Gj0TXpxhLD8HE6amzpnA-Lb8-AzvO9dXAhDGZeanxQ9yDpp1o50FgdI1TMLxC6sTC69opopYvX6AJO1IR8AqV2eboJxlRZxdpCOOujwWSHtBzAzJyR0fsEJJc8etItViQFblA%3D%3D&xkcb=SoDm67M3vm3I0RwEDJ0HbzkdCdPP&fccid=23ce73c407424bf1&cmp=Royal-Markets&ti=Software+Engineer&vjs=3,Texas
Software Development Engineer,Renu Robotics,"San Antonio, TX 78247 
(Airport area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=50d3d2393dfe7102&bb=zkZaGcq9wKT6fwWF6Gj0TVWB_k4JZeZLsx956KQ5lPXbIjM5Uf1akJBXGi3lNNa9AHsBgFE-kqoTeeUzGoj6brz_CD_2NlfNi4HjVubBf0Hc07PkXfMYiYR8TNCnBUVhxT6pcWHblj1OBKXh7h7ITg%3D%3D&xkcb=SoBS67M3vm3I0RwEDJ0GbzkdCdPP&fccid=e45760b43e3dd31c&vjs=3,Texas
Software Engineer,ATSER,"Houston, TX 77060 
(Far North area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e4a3022cdd2ff320&bb=zkZaGcq9wKT6fwWF6Gj0TWGt7s623Aqc533ElNN9EpWnlRQ-MCpNfrRnHhqtOYy0iu1YlWSWyqYEYy3QmRikzUMgjPjqsJFDOkhfVfPu1pKwnzftDxNg4wl0cKR1nrIktmD3XYT7FA7BDBp2o8q7cA%3D%3D&xkcb=SoDP67M3vm3I0RwEDJ0FbzkdCdPP&fccid=a3c421d57c0dde26&vjs=3,Texas
Software Engineer,Metrix Instruments,"Hybrid work in Houston, TX 77064",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2441cd4c4784900d&bb=V8kOfI3PPWSxwTBX7fsEk1FBBZPm3W6BJhZY1kq-MUTYH4uekC4vfeLy4gw0JlQ8o9byH5p6akMPsjKEtQyK2JXQLw9Y1cK61Y28SRu2SYRem5VCGOxttVoyxpZjrLU1oqxo89mlYm8JiShlBOCk9w%3D%3D&xkcb=SoBA67M3vm3H1d2TUB0LbzkdCdPP&fccid=61c3eb6ca313243b&vjs=3,Texas
SOFTWARE ENGINEER,Marquis Software Solutions Inc,"Hybrid work in Plano, TX 75024",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=f6f1cb923f340933&bb=V8kOfI3PPWSxwTBX7fsEk7o_2lvSoGOYVhLS0A-CFKvK5sdHCiFVTNtyLUAiC3WTKSbhikoeBOXLWlrUQWtFAauKGJzEE5x1rz8FC03QLs9HTjgDpli1MVPn60puaov-ReUyuhHkjgWRmVwZvduoAQ%3D%3D&xkcb=SoD067M3vm3H1d2TUB0KbzkdCdPP&fccid=cc62b0afffc2c6f4&vjs=3,Texas
Software Engineer - North America,RANGR Data,"Remote in Dallas, TX",Remote,Full-time,https://www.indeed.com/rc/clk?jk=ec2851717d496237&bb=V8kOfI3PPWSxwTBX7fsEk43_6DtonpTR-CEicsZBJHtZBzTJ5GxPjUFN_ATtATmVPK5vQGe4ct7QFNuSRha8uYmhymkQnk-evJVtuPQRR5xQ3OpOaQ_8f3nFBktTGCHeRhZi1W_2sRw-ueRcbLlgjw%3D%3D&xkcb=SoBp67M3vm3H1d2TUB0JbzkdCdPP&fccid=7d4e071f728abe8d&vjs=3,Texas
